"","Mu.iE","Mu.iV","Mu.mE","Mu.mV","beta.iE.age","beta.iE.calf","beta.iE.regime2","beta.iE.rest","beta.iV.age","beta.iV.calf","beta.iV.regime2","beta.iV.rest","beta.mE.age","beta.mE.calf","beta.mE.rest","beta.mV.age","beta.mV.calf","beta.mV.rest","beta.p.sex","dinj","mu.p","necro","psiE","psi_sex","r0.1.","r0.2.","sigma.iE.t","sigma.iV.t","sigma.p.ind","sigma.p.t","sigma.r.t","z.1.","z.2.","z.3.","z.4.","z.5.","z.6.","z.7.","z.8.","z.9.","z.10.","z.11.","z.12."
"2883",0.0301456340684986,0.00963405445403828,0.949927122033491,1.99145161290956,0,1.53103616971118,0.650738948307939,0,-0.230535890204161,0.348616021927158,0.323633456013514,1.48235518994145,0,0.0966258275854171,0,0,0,2.07502289522201,-0.136750016811259,0.91781800937684,1.27805921433317,0.799870396508724,0.0423986353715477,0.450265975788315,0.08576505309879,0.328792321677519,0.0109446905169555,0.310011637836115,1.11697331578796,0.699334492164243,0.164249989157459,1,0,0,1,1,1,1,0,0,0,1,0
"2884",0.0244595378384265,0.0156912107439889,0.720064681784619,3.14885977757049,0,0.998705987766145,0.484966794807691,0,0,0,0.567608965495235,1.39785033420203,0,0,0,0,-0.253214955268483,4.89593457244507,-0.143712437060805,0.932837869091713,1.30785797586517,0.760792253794318,0.0852376823687843,0.464013909425747,0.168652584283847,0.199490453850267,0.0128187438243978,0.269165067285282,1.14178634662684,1.01649343098292,0.173275228568181,1,0,0,0,1,0,0,0,0,1,1,0
"2885",0.0239952641699435,0.0193521834111303,0.773571488391984,2.53226581308872,0,1.11301409290194,0.670137810999902,0,0,0.596813207177425,0.367708747157115,0,0,0.210073340878355,0,0,0,0,-0.272074300912561,0.904113064899572,1.32088875247173,0.782671934579265,0.0336429824794144,0.476019375390786,0.16245706986425,0.225783134393203,0.00847349825222276,0.167895730195249,1.1290211976917,0.904462186105663,0.166516505196907,1,0,0,1,0,0,1,0,0,0,0,0
"2886",0.0229437746181847,0.024595257358169,0.741088877946742,2.88045231301178,0,0,0.717973729606313,0.829230148603888,0,1.12716415226074,0.342699102050174,0,0,-2.62113702017409,0,0,0,0,-0.15049216070963,0.914728172808559,1.39450734712721,0.773449882363218,0.0651450167573164,0.481936194021178,0.174327797552354,0.182295528275271,0.0101132507986109,0.0969798778765529,1.1797907223608,0.901600063342351,0.311013826976824,0,1,0,1,0,0,1,0,0,0,0,0
"2887",0.0252678400169573,0.0191269434652689,0.800434041028376,3.43437670054785,-0.152124744773269,0.21213292738062,0.627764815852053,0,0,1.12716415226074,0.468909316198265,0,0,0,0,0,0.81396789133439,0,-0.192454188682625,0.911402417583813,1.35582923922473,0.60744394041506,0.0915627708600914,0.447785757013849,0.186658876402382,0.230946308762728,0.01071233400703,0.150943573034498,1.14690823304252,0.709751329687924,0.299986927975538,1,0,1,1,0,0,0,0,0,1,0,0
"2888",0.0194600643347449,0.0246228076127246,0.578207249692934,3.62294963255881,0,1.56774917100496,0.61622985194173,0.32919818972081,-0.0627804413938375,0.16785532061876,0.293004690167473,0,0,0,0,0,2.52055057225824,0,-0.176789792702009,0.901181822159619,1.3709445757726,0.709765321362023,0.113522366521558,0.444503702024135,0.263797962804921,0.130643757201094,0.0224738822273545,0.104050269714046,1.12642189581891,0.787599253498697,0.18838902165406,1,1,0,1,0,1,0,0,0,1,0,0
"2889",0.0236141581783218,0.0181892396116059,0.781046283370141,2.81317076125247,0,1.48385999835125,0.822548201003577,0,-0.115802804006948,0,0.220979519993487,0,0,0,0.993963047449874,0,2.47972772320545,0,-0.174044065488827,0.957777049453875,1.32910452444405,0.760658069137159,0.176559361985474,0.495001990594681,0.248796969517497,0.155038363124521,0.0137290689557415,0.180311806230074,1.12642189581891,0.86118960328905,0.199721237955595,1,0,0,0,0,1,0,1,0,1,0,0
"2890",0.0223186424786745,0.0189673835452548,0.651807380300658,3.06751859131454,0,0,0.801214616100427,0,0,1.226146982813,0.243394780460073,0.275787568647539,0,0,0,0,0,-0.000490352926576954,-0.198916408596326,0.881200389212623,1.35919825984831,0.578857586618382,0.212159154921242,0.428860270236562,0.190551900428093,0.187866593576219,0.0223378184930745,0.288926468414764,1.18123414185143,0.897761701026713,0.224774038681455,0,0,0,1,1,0,0,0,0,0,1,0
"2891",0.0213873244521469,0.018852323420753,0.627833331848449,3.06751859131454,0,0,0.706172408401702,0,-0.172914086523059,1.10893122823431,0.328654902888456,0,0,-0.965666849885373,0,0,0,0,-0.224184624323625,0.958488216001827,1.36777385915072,0.717307028741162,0.193293411743803,0.463902358961146,0.251332759009629,0.16304137676212,0.0176030738797968,0.228767034686721,1.15933009659959,0.806947170983673,0.271337277233389,0,0,0,1,0,1,1,0,0,0,0,0
"2892",0.0225671871505554,0.0215428237326788,0.692872094399439,2.86743476238763,-0.226378111880021,0,0.545737625393907,0,0,1.10893122823431,0.499775957994311,0,0,0,0,0.170415429111167,0,0,-0.309089045870077,0.937825280762702,1.37236903296887,0.800561040712546,0.0399527057845738,0.431964712496227,0.162255060136032,0.211244129319383,0.0207131510041354,0.289309647776292,1.1265184081585,0.63831164941307,0.237820257306053,0,0,1,1,0,0,0,0,0,0,0,1
"2893",0.0283557622204917,0.0149861948761807,0.790855466822477,3.18156618009333,-0.156432676577682,0.708457441272071,0.649458888955257,0.0337350548270196,-0.212265312899996,0,0.402571846019999,0,0,0,0,0,0,1.30306147756895,-0.311252055667791,0.968595387006395,1.3729445952153,0.668155148532394,0.0775002474394356,0.448993197917438,0.187106504859341,0.2451076835765,0.0208956406317621,0.154927318063712,1.13637818699521,0.847122650856418,0.326859449046116,1,1,1,0,0,1,0,0,0,0,1,0
"2894",0.0242485440469161,0.0129691679815525,0.911206973514403,3.1615112304047,-0.132710367654077,0,0.661297558377995,0,-0.285801229122518,1.65532638569535,0.315694441733845,0,0,0,0,0,0,0,-0.265226439763517,0.916308501599901,1.42838426187896,0.63730367981709,0.168185196282297,0.508831827691281,0.152229008142509,0.241445993639918,0.0367753774501774,0.199233972677627,1.11913749346787,0.771930241185549,0.280851323027048,0,0,1,1,0,1,0,0,0,0,0,0
"2895",0.026281741591946,0.0150358409605313,0.835124128916165,2.79311932409321,0,0,0.680990634478697,0.00459735121475496,-0.356991116366295,1.18314848133819,0.376328384675459,0,0,0,0,0,0,0,-0.192098677678528,0.945024375465436,1.43954429024031,0.671672719544269,0.00834272497871033,0.45821626487616,0.184679754527008,0.174851954440529,0.0267909412502317,0.216530014504783,1.11047663334686,1.16607568281352,0.23318562647255,0,1,0,1,0,1,0,0,0,0,0,0
"2896",0.0203873909083583,0.0224420987986067,0.721833034298403,3.89040339273829,0,0.275411500223384,0.776609901122414,-0.741677048503429,0,0.963656396504877,0.289559618143657,0.733804581129487,0,-4.0697124288684,0,0.208928551895382,0,0,-0.18277654911577,0.881940184867837,1.40931100810279,0.567062420723415,0.0715708886164816,0.477039555552127,0.173011864074982,0.13980202173937,0.0197797066119686,0.312286765347877,1.14022510164544,0.979992344399666,0.23699724137961,1,1,0,1,1,0,1,0,0,0,0,1
"2897",0.0238456802819167,0.0239307338436242,0.660600445812601,3.34853435569427,0,0,0.49205907061485,0,0,0.963656396504877,0.289262841615465,0.388896676567297,0,0,0,0,3.11650701234882,0,-0.158504785342203,0.933164519766392,1.43775250135154,0.795601272523141,0.104436827552741,0.454706850967411,0.210499069844241,0.165079109573531,0.026793550385944,0.397830499299968,1.10700888684109,1.02208990694314,0.348530138640183,0,0,0,1,1,0,0,0,0,1,0,0
"2898",0.0299229664496397,0.0188087979064122,0.758023789820935,2.96139787393038,0,0,0.444881531311338,0,0,0.815386245867072,0.256441747237317,1.3004213275782,0,-0.0994241204882263,0,0,2.27003049996605,3.62685558760668,-0.228015599221992,0.925113864402595,1.34594257925868,0.639385716596906,0.110159464735994,0.480047968198129,0.142974845530547,0.178383212264229,0.0233834493921562,0.398348794858782,1.19886962682768,0.861181342648658,0.438196047336804,0,0,0,1,1,0,1,0,0,1,1,0
"2899",0.0221316052436427,0.0148828232245703,0.699016663756721,2.58303030886865,0,0,0.871470584248916,0.350449593561598,0,1.43144161436754,-0.0946966601247965,0,0,0,0,0,0,5.3539978927579,-0.156462105719458,0.905702229447011,1.32067466086536,0.686517069406701,0.0588765812592215,0.446599497289867,0.214468131956829,0.173856043757856,0.0273161563996394,0.271672794630778,1.12765221528014,0.786752366065694,0.428650696179021,0,1,0,1,0,0,0,0,0,0,1,0
"2900",0.0257465208462444,0.016166457090412,0.7900436982713,2.73094471328272,0,0.433890430996204,0.691486804709485,0.514788549528525,-0.248414944379606,1.20491071055002,0.214161602140485,0,0,-0.691506270208809,0,0,0,0,-0.207674315004432,0.951874814486604,1.37901502158187,0.62312134625466,0.0485068482390668,0.444189017862053,0.155521055389072,0.173634561095711,0.0312896220282656,0.269573804467413,1.14561195824348,0.735389388938354,0.373071526568312,1,1,0,1,0,1,1,0,0,0,0,0
"2901",0.0292856411954321,0.00968768217389164,0.89438175333799,3.1567692135052,0,0,0.542936872739502,0,-0.387352296911271,1.71159964382127,0.329200257955087,1.42238114539427,0,0,0,0.081372522045569,0,0,-0.123956226592396,0.853218422994476,1.37377809755981,0.687694452964416,0.0858848929687844,0.456916516999264,0.143349261650559,0.304985925152208,0.033244694554745,0.200660674610628,1.09518173445495,0.744728174021361,0.385801858919955,0,0,0,1,1,1,0,0,0,0,0,1
"2902",0.0232556877455769,0.0178299970758386,0.648533432961093,2.53656337874451,0,0,0.834659136219187,0,-0.211017836702611,1.61944877242762,0.227593521918449,0,0,-2.94893966413735,0,0,3.8372603931385,-0.418255697893623,-0.172962677133483,0.917732121562759,1.36093480662852,0.700869812184092,0.037639163702673,0.455948744692121,0.177746931257168,0.169555902426726,0.0440222355961446,0.235853034587255,1.17111338725842,0.762558401576163,0.365563398233448,0,0,0,1,0,1,1,0,0,1,1,0
"2903",0.0206578765112487,0.0177241929204636,0.667193888075664,2.38700818145,0,0,0.834714903267027,0.33074456524796,-0.142339154344023,1.61944877242762,0.124719099219023,0.705082860478951,0,-5.04612953524251,0,0,6.38870581653535,0.953162123928737,-0.215439098751527,0.87044660134767,1.37851453222521,0.706540979079763,0.110057072184602,0.475336041483058,0.14696891668042,0.215591530430997,0.063364198544903,0.532820964348773,1.23633934016731,1.04445959210377,0.270428741916486,0,1,0,1,1,1,1,0,0,1,1,0
"2904",0.0248221609940569,0.0140715215177617,0.652012846725285,2.57450766762742,0,0.535724667303562,0.915732243944887,0,-0.308813521749746,0,-0.0797890471022237,0,0,0.828647132460149,0.186350787954892,0,0,0.729790217671442,-0.175604599208938,0.940869396028557,1.45656403446376,0.686897307442399,0.127008417152284,0.450959765848298,0.184889154724913,0.171419967381518,0.0474974185633,0.321354689469673,1.19188086648354,0.903125989733935,0.210625150441388,1,0,0,0,0,1,1,1,0,0,1,0
"2905",0.0320575846981969,0.00935092581740476,0.827348580036054,2.49211523774844,0,0,0.694285784790249,0.912088549698301,-0.338389720458959,1.07465868002361,0.0475000939106236,0,0,0,0.753860371899522,0,0,1.61358847896457,-0.14134785557645,0.898580947955373,1.32779200128976,0.655498789495048,0.0343890206253426,0.495592493467241,0.125927344275717,0.303440088273633,0.0684980413195922,0.334131836052621,1.22398926142319,0.611142583228637,0.260119713458867,0,1,0,1,0,1,0,1,0,0,1,0
"2906",0.0177697328544014,0.0203614762859331,0.675153530071745,3.29954522731373,-0.119000370483828,1.51974776145977,0.831586940012452,0,0,0.513732361920449,0.388392848276923,0,0,0,0,0.103828281859902,0,6.64352099191993,-0.115838161589439,0.917960183935329,1.35437767748949,0.654570596103783,0.102041055310384,0.451535607524501,0.178968296287089,0.169957981227764,0.057820191603579,0.297733000616366,1.18765776860462,0.66247901285066,0.306378640862226,1,0,1,1,0,0,0,0,0,0,1,1
"2907",0.0290852240157626,0.0177000526110858,0.771059064446902,2.23643114627328,-0.104588741130947,1.01151431012401,0.742060021548958,0,0,1.15076948732027,0.292038639995065,0,0,0,0,0,0.814226316590655,2.8809046528769,-0.230517845444209,0.941549957309609,1.32428511586105,0.798489834935733,0.0388479619292465,0.408667797150914,0.126692232688679,0.210770817866447,0.0738892216518162,0.137083876213177,1.09599736962878,0.700862689729668,0.199290426537541,1,0,1,1,0,0,0,0,0,1,1,0
"2908",0.0340812032750917,0.00786094179781037,1.05086835937508,2.3453062223193,0,0,0.533080695753102,0,-0.243555819443898,0.583158909997256,0.0481244822425332,0,0,0,0,0,0,5.19821603121674,-0.19030841900343,0.888812328885258,1.31239676032263,0.558951308753839,0.162620033246315,0.465388159780264,0.164689089122117,0.298831322247419,0.0933419455645638,0.196387380730247,1.14713004840936,0.877524215060643,0.272247998501304,0,0,0,1,0,1,0,0,0,0,1,0
"2909",0.038858388658387,0.0053921368830382,1.0013141045425,2.58211539422711,0,1.37099517895263,0.538330204162681,0,-0.297104214296233,-5.93959299724341,-0.105046972429375,1.19766353990217,0,0,0,0,-0.110267891003581,0,-0.284942388236496,0.960693136135487,1.36817440398413,0.714396544283685,0.0157113243531186,0.482457381927938,0.108379947350665,0.497442058066825,0.0832887976985457,0.222198142420357,1.21697322011252,0.616356220517227,0.310002731902805,1,0,0,1,1,1,0,0,0,1,0,0
"2910",0.0262701216389361,0.0156622147674381,0.833755742367305,2.44834870137899,0,1.46005524126501,0.716459106117319,0,-0.320922248518289,0,0.441760744807255,0,0,0.704520528040608,0,0,0,2.20887320077254,-0.138276842620924,0.907458476662614,1.45251109137391,0.678298751342413,0.0859533979322225,0.460304578752253,0.11543351139171,0.194752912769888,0.120533998174636,0.347040016241841,1.2125953567448,0.799681000511673,0.20654704583643,1,0,0,0,0,1,1,0,0,0,1,0
"2911",0.0217068230735226,0.0196403469355836,0.688387160296071,3.31181260249136,0,1.23265024937625,0.774575001324757,-0.519481869155172,-0.176636791921687,0.865198159182088,0.341235424619153,1.09192710086728,0,0,-0.212915124931713,0,0,1.92613629052423,-0.219284210082202,0.907236599303037,1.48998143832285,0.674749498727248,0.210725759146874,0.451230983009953,0.214635060674163,0.146537176733036,0.138555264061284,0.297043672124401,1.1876392551977,0.85688814256636,0.190799138378024,1,1,0,1,1,1,0,1,0,0,1,0
"2912",0.0244020261800898,0.0237600662857392,0.516007212593151,3.57230166513729,0,1.12778185514053,0.653803338036294,-0.117734294939037,0,-0.943405073015578,0.420239361149001,0.204256849248907,0,1.08651737282343,0,0,0.197452117322861,6.07375643287642,-0.223953733848522,0.941704862525593,1.39002538230858,0.692112789828514,0.0798512588451658,0.457635074010575,0.199703730419396,0.146791875014606,0.14351835970196,0.43885502224022,1.21233230076953,0.827388614761006,0.170055783495421,1,1,0,1,1,0,1,0,0,1,1,0
"2913",0.0202543138542698,0.0195595345046077,0.716626702529939,3.22752552731801,-0.251866615116722,1.33521791648698,0.540317271737829,0,0,0,0.250921591213763,0.960449787296579,0,0,0.142185318114472,0,0,0,-0.169019082561028,0.937895874239546,1.37609732522163,0.68097578585513,0.051572659575368,0.440028070507215,0.175614989028103,0.257507515822847,0.117786101909341,0.412298309591902,1.21120213003154,0.827388614761006,0.156964297371499,1,0,1,0,1,0,0,1,0,0,0,0
"2914",0.0270502595662717,0.0147271869492289,0.688983049855262,2.94187806290238,-0.202487227325253,0.98871014627714,0.685812830512906,0.614230584071948,0,0,0.306997439423726,0,0,0,0,0,0,0,-0.199136284540864,0.895508530041559,1.37742289187443,0.689553300494628,0.0249459879757503,0.494229582371787,0.15579372802425,0.259916294666239,0.0896064799999346,0.602474347018394,1.19136337262942,0.73249796472862,0.160421902536059,1,1,1,0,0,0,0,0,0,0,0,0
"2915",0.0177625753813996,0.0198095387646072,0.581863300167597,3.28738743317284,-0.25104890652908,-0.111927069683285,0.672859249288837,0,0,1.16833301349918,0.288942547485815,0,-0.106330404064513,0,0,-0.0380928461053057,0.512744572703343,0,-0.157923461726975,0.880904957744676,1.36374206086442,0.679069031992647,0.0563606286680247,0.446576691133437,0.217106166583182,0.156193175038001,0.101796284349782,0.591040577953296,1.16264129015834,0.859269517393212,0.155304361963104,1,0,1,1,0,0,0,0,1,1,0,1
"2916",0.0238552826194135,0.0177618945582939,0.679661144021469,2.48702447159044,-0.308963831684639,1.61483489769061,0.827892556130247,0,0,0,0.29358857817634,0,0,0.0889013680135138,0.238514950704808,0,0,2.60914874025316,-0.176842349451373,0.951704130193293,1.35903368682583,0.756790007587523,0.12622046834136,0.458023972759604,0.139172764272898,0.219487721725701,0.125091553792475,0.57288398663869,1.16860183889883,0.75411688274681,0.122913642457004,1,0,1,0,0,0,1,1,0,0,1,0
"2917",0.0232237981926442,0.0173325658276216,0.844830268261088,3.00304000789519,0,1.52311517505455,0.577709428257555,0,0,0.0700210415579376,0.402128901003828,0.800424364684148,0,0,0,0.15500505736105,0,-0.346968846109212,-0.263496614882382,0.897457778343721,1.31777527216617,0.730423320821193,0.1428348013922,0.46543602740369,0.117585527535613,0.211362863816434,0.15472296991073,0.486838659564469,1.11610692082353,0.744221704314111,0.122562663019725,1,0,0,1,1,0,0,0,0,0,1,1
"2918",0.0364170990846465,0.0117868338269838,0.784987309800764,3.19972678275999,0,0.974537144826875,0.598538308728315,0,0,0,0.705360086717163,0.889119964290794,0,0,0,0.230209280985796,2.67007378275308,3.19803403611153,-0.235499558413683,0.950029940309364,1.33432042674967,0.670776322049369,0.11963957977297,0.459486544202628,0.125502543991222,0.266368374375498,0.130111191585603,0.61730845341033,1.18512855462983,0.755484482696138,0.118542709815561,1,0,0,0,1,0,0,0,0,1,1,1
"2919",0.0283068461684806,0.0110047567974796,0.999873925456632,2.56445561664513,0,1.13361867188398,0.535814901578444,0,0,0,0.144771450495196,0,0,0,0,0,0.930180611060017,1.03858516675914,-0.300724675300673,0.944370944438263,1.24745142133614,0.657875123083204,0.123239923366869,0.450945973298318,0.120869253435503,0.257165785044628,0.0999408738202194,0.746348552464013,1.20631178913237,0.768945468020826,0.116956260797626,1,0,0,0,0,0,0,0,0,1,1,0
"2920",0.0276510811880691,0.0130910297203152,0.756917118903334,2.24350907863004,-0.190220741250886,1.73592161855447,0.666850562230546,-6.79134289257869,-0.126036281083354,0,0.460133850939531,1.43274263912906,0,0,0,0.122716563376311,0,0.66185377410126,-0.189295620945188,0.912283217951509,1.2961451362602,0.664768493092291,0.2055291965595,0.47183040841906,0.128029960742673,0.338087290064517,0.0933729489245314,0.626062804065788,1.19773371456327,0.79405183350291,0.176924728290284,1,1,1,0,1,1,0,0,0,0,1,1
"2921",0.0328482982653949,0.00801531628035247,0.866752086412911,2.21902776138013,0,1.41820393799232,0.523802736631564,-4.13296972758543,-0.288906822768806,-1.88187049408833,0.556886875677493,1.97572289266595,0,0,0,0,-3.35709078732296,0,-0.144035891434902,0.883987198932761,1.3277690484137,0.782583374573039,0.0539581700188995,0.438146506550707,0.133756224640363,0.352110584966139,0.158571058204892,0.520411912380623,1.14340005150036,0.994754081716802,0.212309465646767,1,1,0,1,1,1,0,0,0,1,0,0
"2922",0.0333943729438991,0.00633535912351477,0.988389301515558,1.91034946276721,0,0.989052045057215,0.544311040681252,0,-0.404523527971892,0,0.442855725700541,1.28032613566675,0,0,0,0,0,0,-0.160515102318334,0.95032017408472,1.3937436493463,0.780801836696622,0.103996752160475,0.476589275543884,0.153311901096294,0.442947777292826,0.1653996815198,0.404605389885662,1.17399549116651,0.658829472966267,0.239212761237356,1,0,0,0,1,1,0,0,0,0,0,0
"2923",0.0275706499967365,0.00946575045125882,0.767733805390983,2.24518274902209,0,1.00678729247842,0.647948646051393,0,-0.372958846164618,0,0.190301768342256,1.07675934051068,0,0.449591647718075,0,0,0,0,-0.101295074014138,0.914697355530017,1.3207506924905,0.70286750234312,0.0329486187829659,0.44601775381989,0.157060298629392,0.309573107903453,0.167579940275122,0.343154830322314,1.13200830955645,0.830922694330664,0.136264744959458,1,0,0,0,1,1,1,0,0,0,0,0
"2924",0.0311103981931612,0.0121185119598694,0.932136135970462,2.22448342527318,0,1.09380846526561,0.69600123613734,0,-0.246329920176451,0,0.211446322048876,1.14186785589705,0,0,-0.343948023775306,0,-0.0173822232400592,0,-0.304166012620395,0.968907779325626,1.31510442462661,0.646129483523401,0.0637874369699807,0.443641013396782,0.119162540621281,0.242540601782253,0.186247386238504,0.419625514867902,1.16298244570572,0.818213600373549,0.188892910656249,1,0,0,0,1,1,0,1,0,1,0,0
"2925",0.0316643295302241,0.00744275608780937,0.985794129031457,2.13488631858393,0,0,0.590631164056116,0,-0.406670211295078,0,-0.194517058443739,1.08733079517029,0,0,0,0,3.38385449238173,4.26289222239339,-0.322284491216121,0.875760083862248,1.34122289291636,0.825363416749533,0.0811660029961019,0.446453310356639,0.114334134159402,0.254881558793236,0.195467918061732,0.62038203103928,1.11858016921121,0.878740020081237,0.14613054887994,0,0,0,0,1,1,0,0,0,1,1,0
"2926",0.0276704181711483,0.00720597405642109,0.908228705273115,2.860815099064,0,1.75643261119999,0.522380121062232,0,-0.221369128950787,0,0.0935341182346585,1.39333200430595,0,0,0,0,0,0,-0.20543606639621,0.835654732443365,1.34904199096155,0.684952538349283,0.127507813003027,0.448065296609416,0.138620510803368,0.355764621425808,0.114087201740847,0.517817175706549,1.16486611438232,0.819434078610484,0.122363713550058,1,0,0,0,1,1,0,0,0,0,0,0
"2927",0.0218506243431957,0.0152051306482403,0.836251130884282,3.15561477971166,-0.223244979195258,1.03702535499388,0.662504849674506,0,0,0,0.067894393948152,0.758079763536972,0,0,0,0,1.73364425222841,0,-0.183095347484253,0.892644672721477,1.34043951990625,0.697680247685282,0.179838440888777,0.429687178306152,0.157488848257605,0.229839012459888,0.218154682452494,0.44952482274939,1.10648884614604,0.743775467596593,0.11011546650793,1,0,1,0,1,0,0,0,0,1,0,0
"2928",0.0271374612248565,0.0160249864836833,0.976622867586465,2.86188132493906,-0.183265115707694,1.12882731391655,0.743305071925068,0,0,0,0.443877377947449,0,0,0,0,0.236896546447155,0,0,-0.193552746708172,0.952317129757339,1.38342000666959,0.791220664388646,0.0557128235125835,0.445538336197083,0.172503934646112,0.226998503547488,0.30098674231049,0.506731097388634,1.09797210489323,0.663376404818405,0.0976899258325994,1,0,1,0,0,0,0,0,0,0,0,1
"2929",0.0204233654924589,0.0231252308745764,0.7291892769752,2.90752387996904,-0.150481267889485,1.28401273045625,0.581750612201138,0,0,0,0.531048217768716,1.05247429519714,0,0,0,0,0,0,-0.207252948885177,0.886675350481927,1.38465918329238,0.548848736836067,0.128221975824255,0.511944383676806,0.200747289722378,0.203812397181668,0.309415405449417,0.338998718068227,1.15126481120556,0.781138683075126,0.128959529655137,1,0,1,0,1,0,0,0,0,0,0,0
"2930",0.025154346233884,0.0152369048272328,0.788274266225438,2.6071098268696,-0.222521744114581,1.54574687884189,0.699069759839269,0,0,-4.71795816995031,0.264585056858919,0,0,0.407851773283166,0,0,-0.158351509590132,0,-0.251995875677806,0.87578270001695,1.36059617543159,0.687103411314573,0.0694337610479601,0.426004494517336,0.0781009485725215,0.271369622691096,0.266907786881955,0.449126540973097,1.11868421484767,0.834242441872589,0.138891098437045,1,0,1,1,0,0,1,0,0,1,0,0
"2931",0.0288748919261116,0.00830505349906955,0.878085368969377,2.04424610757692,-0.149779454233246,0.966422922599884,0.876368640086814,0,0,-3.10974294274463,0.354245747264657,1.32132936979942,0,0,0,0,-2.62064872478156,0,-0.181456371929107,0.908490525917364,1.33071633553127,0.73676166179844,0.0387983328058793,0.426585843839938,0.144898464619694,0.373038053586425,0.231309152401407,0.627541571439946,1.12882065450586,0.813588541739327,0.150488872374133,1,0,1,1,1,0,0,0,0,1,0,0
"2932",0.0321244446433961,0.00698625390486561,1.03497824609142,1.68332595479963,-0.186100549853571,1.28850910618768,0.54989139659872,0,0,0,0.427390833809768,0.81177047749166,0,0,0,0,0,0.713231447383107,-0.2157665220032,0.898597994313414,1.30062782829339,0.695270049472074,0.0819554970079459,0.475780964409618,0.110619704719114,0.502062929140822,0.262650161623037,0.636101246189167,1.14000426799099,0.711441458050757,0.112986451049689,1,0,1,0,1,0,0,0,0,0,1,0
"2933",0.0274792127837195,0.0136909164764038,0.890356053362047,2.18387015240551,-0.248370440999286,1.07400027107,0.623891422611447,0,0,0,0.398698170361338,0,0,0,0,0,0,0,-0.278013107068292,0.956448755149206,1.35216283833325,0.703838727132684,0.0958143766632127,0.4575217700421,0.149777673486005,0.239741237517223,0.210783447988178,0.526514485421728,1.14925648941913,0.790755964920448,0.0971052798199525,1,0,1,0,0,0,0,0,0,0,0,0
"2934",0.0263656827738933,0.0156786589102591,0.776757386129024,2.91383727891006,-0.264346657642447,1.40818349146794,0.628120512451843,0,0,0,0.317628838514951,0,0,0,0,0.32446125427972,-0.00622346518901651,0,-0.180688948948915,0.879430583498386,1.37983450208955,0.811240379336678,0.0872837217232806,0.455081523405256,0.13236258690104,0.267439728745186,0.158713262123699,0.691995326803706,1.09263474879132,0.811259843342699,0.0820232253622686,1,0,1,0,0,0,0,0,0,1,0,1
"2935",0.0260185281349534,0.0118122466126101,0.847456315325862,3.71472048309354,-0.198973623949637,1.2699593783071,0.591568550941157,0.596048582672746,0,0,0.674541159129563,1.30113848857914,0,0,0,0.5844951748205,-0.2825022700682,0,-0.109730679562511,0.921891726427466,1.31771014075825,0.785081540355139,0.0704967612219861,0.435917661718155,0.140227758495505,0.38084468724922,0.164762449720303,0.657352160023566,1.1291752110839,0.761265359702557,0.127759661406867,1,1,1,0,1,0,0,0,0,1,0,1
"2936",0.028644597566512,0.0105376000960298,1.10733099193957,1.5726762754006,-0.224350437591958,1.49825608025756,0.572020730802761,0,0,0,0.490889280882404,0.739950992308805,0,0,0,0,0,0,-0.19377324497561,0.922209610308623,1.38826624142947,0.65684073769966,0.126256003187656,0.477983119401772,0.0928188305346698,0.289898639686229,0.139088178489153,0.392846918299627,1.21695927344913,0.919812406330383,0.0797556783920049,1,0,1,0,1,0,0,0,0,0,0,0
"2937",0.0244188318463638,0.00964680122119881,0.979972824442026,2.43902066404252,-0.218070122579667,1.24138348747648,0.530210503132941,0,0,-1.44260640957862,0.19821601241856,1.04904445435361,0,0,-0.259676521875914,0,1.26422583233149,0.588951406679414,-0.195298292438144,0.954572488801795,1.38291543682953,0.590915816736469,0.0154534765865583,0.467372187577111,0.118157730823606,0.285419623638512,0.201235484620045,0.596489760718086,1.16727380230858,0.904017877745266,0.0717304062308398,1,0,1,1,1,0,0,1,0,1,1,0
"2938",0.0348739239569802,0.0040163716570845,1.05717159265432,2.20636308642739,-0.138918931716569,0.99186305548657,0.56184648142397,0,-0.397567815950141,-1.33134513822441,0.19821601241856,2.22240625630841,0,0,0,0,3.89621553780795,0,-0.242203380510483,0.954212312414513,1.34103403553192,0.641098653898174,0.0334164954030585,0.47001101045297,0.122028080468698,0.443629082123112,0.201785619598605,0.514029481836619,1.13184002301839,0.844087521236276,0.0632645377301542,1,0,1,1,1,1,0,0,0,1,0,0
"2939",0.0362315063396658,0.00749299092351072,0.885017573433227,1.78657565523287,0,1.08694267844709,0.56667044672522,0,-0.262164753663593,0,0.253420676181762,1.48606037426577,0,0,0,0,-4.6354457585193,0,-0.208433547532919,0.96361982311584,1.39834312499457,0.546138662902176,0.238685387278426,0.493120356149359,0.0798813827653478,0.414379381932957,0.195397654486278,0.536633810129232,1.19843789333671,0.758180307895603,0.0448957817892317,1,0,0,0,1,1,0,0,0,1,0,0
"2940",0.0257695912033025,0.00946806755400657,0.783300875473304,2.10936566541219,0,0,0.52463521776284,0,-0.336233737255974,0,0.535564532708148,1.63148468875856,0,0,0,0,0,0,-0.164168714616263,0.95175373302658,1.3544501239325,0.794111041266243,0.317813676918975,0.463582229172532,0.102374116189643,0.271239879002101,0.279779935969134,0.441063360165839,1.19392344990875,0.898016731728254,0.0549446292520421,0,0,0,0,1,1,0,0,0,0,0,0
